ID,245a,250a,ITEM or VIT,Barcode,Item Status,Chron I_x,Chron J,Chron K,Enum A,Enum B,Enum C,Sublibrary,Publication.title,General.area.of.coverage,Chron I_y,Title.ID
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118955,1,1906,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1906,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118957,1,1907,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1907,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118936,1,1896,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1896,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118960,1,1908,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1908,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118941,1,1899,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1899,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000083608,0M,1923,07-Dec,Jan-31,1923,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1923,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000084240,PM,1922,09-Dec,Jan-31,1922,9,NP000084240,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1922,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000087386,UM,1920,06-Dec,Jan-31,1920,6,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1920,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000092301,0M,1916,01-Dec,Jan-31,1916,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1916,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000000166,1,1980,01-Jun,Jan-30,1980,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1980,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000012085,1,1982,07-Dec,Jan-31,1982,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1982,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000027091,1,1985,07-Dec,Jan-31,1985,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1985,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000098340,0M,1913,01-Dec,Jan-31,1913,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1913,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000107535,1,1958,01-Dec,Jan-31,1958,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1958,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000267833,1,1970,01-Apr,Jan-30,1970,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1970,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118958,1,1907,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1907,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119038,1,1941,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1941,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118963,1,1909,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1909,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119010,1,1927,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1927,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119028,1,1936,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1936,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119030,1,1937,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1937,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119032,1,1938,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1938,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118950,1,1904,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1904,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119036,1,1940,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1940,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118928,1,1892,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1892,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119039,1,1941,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1941,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119041,1,1942,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1942,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119043,1,1943,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1943,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118924,1,1890,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1890,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119034,1,1939,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1939,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118926,1,1891,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1891,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119066,1,1953,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1953,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118922,1,1889,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1889,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118920,1,1888,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1888,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118918,1,1887,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1887,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118916,1,1886,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1886,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118934,1,1895,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1895,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118932,1,1894,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1894,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118930,1,1893,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1893,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118948,1,1903,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1903,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118946,1,1902,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1902,013943828
